"","recipe","Source","Page","Type","Cuisine","diet","Ingredients","makeability","Needed"
"348","roasted cauliflower with pumpkin seeds, brown butter and lime","Anylist",NA,"side","western","Vegetarian","<span style='color: #458B00;'>olive oil</span>, <span style='color: #CD2626;'>cauliflower</span>, <span style='color: #458B00;'>pepitas</span>, <span style='color: #458B00;'>butter</span>, <span style='color: #458B00;'>lime</span>, <span style='color: #458B00;'>cilantro</span> or <span style='color: #CD2626;'>parsley</span> or <span style='color: #CD2626;'>chives</span>",5,1
"349","roasted carrots with harissa and creme fraiche","Anylist",NA,"side","western","Vegetarian","<span style='color: #458B00;'>carrot</span>, <span style='color: #CD2626;'>creme fraiche</span>, <span style='color: #458B00;'>harissa</span>, <span style='color: #458B00;'>cumin</span>, <span style='color: #458B00;'>black pepper</span>, <span style='color: #458B00;'>olive oil</span>, <span style='color: #458B00;'>cilantro</span>",5,1
"350","tacu tacu","Anylist",NA,"side","latin","Vegan","<span style='color: orange;'>brown lentils</span> or <span style='color: #458B00;'>green lentils</span>, <span style='color: #458B00;'>garlic</span>, <span style='color: #458B00;'>vegetable oil</span>, <span style='color: #458B00;'>white rice</span>, <span style='color: orange;'>red onion</span>, <span style='color: #458B00;'>aji amarillo paste</span>",3,2
"351","roasted sweet potato salad","Anylist",NA,"side","western","Vegan","<span style='color: #CD2626;'>sweet potato</span>, <span style='color: #458B00;'>olive oil</span> or <span style='color: orange;'>coconut oil</span>, <span style='color: orange;'>spinach</span>, <span style='color: orange;'>red onion</span>, <span style='color: #458B00;'>lemon</span>, <span style='color: orange;'>currants</span> or <span style='color: #CD2626;'>avocado</span>, <span style='color: #458B00;'>apple cider vinegar</span>",5,5
"352","ginger peanut dressing","Anylist",NA,"dressing","asian","Vegan","<span style='color: #458B00;'>honey</span>, <span style='color: #458B00;'>vegetable oil</span>, <span style='color: #458B00;'>rice vinegar</span>, <span style='color: #458B00;'>soy sauce</span>, <span style='color: #458B00;'>sesame oil</span>, <span style='color: #458B00;'>peanut butter</span>, <span style='color: #458B00;'>sriracha</span> or <span style='color: #458B00;'>ginger</span>, <span style='color: #458B00;'>garlic</span>",1,0
"353","asian slaw with ginger peanut dressing","Anylist",NA,"side","asian","Vegan","<span style='color: #458B00;'>honey</span>, <span style='color: #458B00;'>vegetable oil</span>, <span style='color: #458B00;'>rice vinegar</span>, <span style='color: #458B00;'>soy sauce</span>, <span style='color: #458B00;'>sesame oil</span>, <span style='color: #458B00;'>peanut butter</span>, <span style='color: #458B00;'>sriracha</span> or <span style='color: #458B00;'>ginger</span>, <span style='color: #458B00;'>garlic</span>, <span style='color: #CD2626;'>cabbage</span>, <span style='color: #458B00;'>carrot</span>, <span style='color: #458B00;'>edamame</span>, <span style='color: #458B00;'>scallions</span>, <span style='color: #458B00;'>peanuts</span>, <span style='color: #458B00;'>cilantro</span>",5,1
"354","asian slaw ","Anylist",NA,"side","asian","Vegan","<span style='color: #CD2626;'>cabbage</span>, <span style='color: #458B00;'>carrot</span>, <span style='color: #458B00;'>edamame</span>, <span style='color: #458B00;'>scallions</span>, <span style='color: #458B00;'>peanuts</span>, <span style='color: #458B00;'>cilantro</span>, <span style='color: #CD2626;'>ginger peanut dressing</span>",5,2
"355","kale caesar salad","Anylist",NA,"main","mediterranean","Non-vegetarian","<span style='color: #458B00;'>kale</span>, <span style='color: #458B00;'>chickpeas</span>, <span style='color: #458B00;'>olive oil</span>, <span style='color: #458B00;'>chicken breast</span> or <span style='color: #458B00;'>garlic</span>, <span style='color: #458B00;'>tahini</span>, <span style='color: #458B00;'>lemon</span>, <span style='color: #458B00;'>dijon mustard</span>, <span style='color: #458B00;'>parmesan</span>",1,0
"356","smoky lentil salad with zucchini and poblanos","Anylist",NA,"main","western","Vegan","<span style='color: #458B00;'>black lentils</span> or <span style='color: #458B00;'>green lentils</span>, <span style='color: #CD2626;'>zucchini</span>, <span style='color: #CD2626;'>poblano pepper</span>, <span style='color: #458B00;'>scallions</span>, <span style='color: #458B00;'>olive oil</span>, <span style='color: #458B00;'>cumin</span>, <span style='color: #458B00;'>apple cider vinegar</span>, <span style='color: #458B00;'>smoked paprika</span>, <span style='color: #458B00;'>cilantro</span>",5,2
"357","white bean and asparagus salad","Anylist",NA,"side","western","Vegan","<span style='color: #458B00;'>canned white beans</span> or <span style='color: #458B00;'>canned cannelini beans</span>, <span style='color: #458B00;'>bay leaf</span>, <span style='color: #CD2626;'>asparagus</span>, <span style='color: #CD2626;'>tarragon</span>, <span style='color: #458B00;'>lemon</span>, <span style='color: #458B00;'>garlic</span>, <span style='color: #458B00;'>olive oil</span>",5,2
"358","farro, white bean and preserved lemon salad","Anylist",NA,"main","western","Vegan","<span style='color: orange;'>farro</span>, <span style='color: #458B00;'>olive oil</span>, <span style='color: #CD2626;'>leek</span>, <span style='color: #458B00;'>garlic</span>, <span style='color: #CD2626;'>dill</span> or <span style='color: #CD2626;'>parsley</span>, <span style='color: #458B00;'>canned cannelini beans</span>, <span style='color: #458B00;'>preserved lemon</span>",5,3
"359","crispy potato and chorizo tacos","Anylist",NA,"main","latin","Non-vegetarian","<span style='color: #458B00;'>russet potato</span>, <span style='color: #458B00;'>white vinegar</span>, <span style='color: #458B00;'>vegetable oil</span>, <span style='color: #458B00;'>lime</span> or <span style='color: #458B00;'>corn tortillas</span> or <span style='color: #458B00;'>flour tortillas</span>, <span style='color: #1C86EE;'>pickled onion</span> or <span style='color: #458B00;'>white onion</span> or <span style='color: #458B00;'>cilantro</span>, <span style='color: #458B00;'>salsa verde</span> or <span style='color: #CD2626;'>chorizo</span>, <span style='color: #458B00;'>cheddar</span>",5,2
"360","easy one pot chicken tinga","Anylist",NA,"main","latin","Non-vegetarian","<span style='color: #CD2626;'>bone in chicken breast</span> or <span style='color: #458B00;'>chicken breast</span>, <span style='color: #458B00;'>vegetable oil</span>, <span style='color: #CD2626;'>tomatillo</span>, <span style='color: #458B00;'>garlic</span>, <span style='color: #458B00;'>white onion</span>, <span style='color: #458B00;'>dried oregano</span> or <span style='color: #458B00;'>mexican oregano</span>, <span style='color: #458B00;'>bay leaf</span>, <span style='color: #458B00;'>apple cider vinegar</span>, <span style='color: #458B00;'>chicken stock</span>, <span style='color: #458B00;'>chipotle</span>, <span style='color: #458B00;'>fish sauce</span>",5,2
"361","the best carne asada recipe","Anylist",NA,"main","latin","Non-vegetarian","<span style='color: #458B00;'>ancho chile</span>, <span style='color: #458B00;'>guajillo chile</span>, <span style='color: #458B00;'>chipotle</span>, <span style='color: #458B00;'>lime</span>, <span style='color: #458B00;'>orange</span>, <span style='color: #458B00;'>olive oil</span>, <span style='color: #458B00;'>soy sauce</span>, <span style='color: #458B00;'>fish sauce</span>, <span style='color: #458B00;'>garlic</span>, <span style='color: #458B00;'>cilantro</span>, <span style='color: #458B00;'>cumin seed</span>, <span style='color: #458B00;'>coriander</span>, <span style='color: #458B00;'>dark brown sugar</span>, <span style='color: #CD2626;'>skirt steak</span> or <span style='color: #458B00;'>flank steak</span>, <span style='color: #458B00;'>corn tortillas</span> or <span style='color: #458B00;'>flour tortillas</span>, <span style='color: #458B00;'>onion</span>, <span style='color: #CD2626;'>avocado</span>",5,2
"362","stir fry cabbage with cumin seeds","Anylist",NA,"side","asian","Vegan","<span style='color: #CD2626;'>cabbage</span>, <span style='color: #458B00;'>vegetable oil</span>, <span style='color: #458B00;'>cumin seed</span>, <span style='color: #458B00;'>sesame seeds</span>, <span style='color: #458B00;'>onion</span>, <span style='color: #458B00;'>garam masala</span> or <span style='color: #458B00;'>five spice powder</span>, <span style='color: #458B00;'>lemon</span>, <span style='color: #458B00;'>cayenne pepper</span>",5,1
"363","instant pot black eyed peas with dill","Anylist",NA,"side","western","Vegan","<span style='color: #CD2626;'>black eyed peas</span>, <span style='color: #458B00;'>olive oil</span>, <span style='color: #CD2626;'>parsley</span>, <span style='color: #CD2626;'>dill</span>, <span style='color: #458B00;'>carrot</span>, <span style='color: #458B00;'>scallions</span>, <span style='color: #458B00;'>bay leaf</span>, <span style='color: #458B00;'>orange</span>, <span style='color: #458B00;'>tomato paste</span>",5,3
"364","chicken marsala with mushrooms and shallots","Anylist",NA,"main","western","Non-vegetarian","<span style='color: #CD2626;'>marsala wine</span>, <span style='color: #458B00;'>chicken stock</span>, <span style='color: #458B00;'>gelatin</span>, <span style='color: #458B00;'>chicken breast</span>, <span style='color: #458B00;'>flour</span>, <span style='color: #458B00;'>olive oil</span>, <span style='color: #CD2626;'>cremini mushrooms</span>, <span style='color: #458B00;'>shallot</span>, <span style='color: #458B00;'>garlic</span>, <span style='color: orange;'>thyme</span>, <span style='color: #458B00;'>butter</span>, <span style='color: #458B00;'>soy sauce</span>, <span style='color: #CD2626;'>parsley</span>, <span style='color: #458B00;'>sherry vinegar</span> or <span style='color: #458B00;'>lemon</span>",5,4
"365","creme fraiche","Noggin",NA,"ingredient","ingredient","Vegetarian","<span style='color: #CD2626;'>heavy cream</span>, <span style='color: #458B00;'>buttermilk</span>",5,1
"366","yogurt","Noggin",NA,"ingredient","ingredient","Vegetarian","<span style='color: #458B00;'>whole milk</span>",1,0
"367","sweet italian sausage","The Food Lab",505,"ingredient","ingredient","Non-vegetarian","<span style='color: #CD2626;'>pork shoulder</span>, <span style='color: #458B00;'>garlic</span>, <span style='color: #458B00;'>fennel seed</span>, <span style='color: #458B00;'>dried oregano</span>, <span style='color: #458B00;'>nutmeg</span>, <span style='color: #458B00;'>red wine vinegar</span>",5,1
"368","chorizo","The Food Lab",506,"ingredient","ingredient","Non-vegetarian","<span style='color: #CD2626;'>pork shoulder</span>, <span style='color: #458B00;'>red wine vinegar</span> or <span style='color: #458B00;'>lime</span>, <span style='color: #458B00;'>paprika</span>, <span style='color: #458B00;'>cayenne pepper</span>, <span style='color: #458B00;'>cinnamon</span>, <span style='color: #458B00;'>ground cloves</span>, <span style='color: #458B00;'>cumin</span>, <span style='color: #458B00;'>dried oregano</span> or <span style='color: #458B00;'>mexican oregano</span>",5,1
"369","croutons","The Food Lab",824,"ingredient","ingredient","Vegetarian","<span style='color: orange;'>crusty bread</span>, <span style='color: #458B00;'>parmesan</span>, <span style='color: #458B00;'>garlic</span>, <span style='color: #458B00;'>olive oil</span>",3,1
"370","pita bread","Anylist",NA,"ingredient","ingredient","Vegan","<span style='color: #458B00;'>flour</span>, <span style='color: #458B00;'>instant yeast</span>, <span style='color: #458B00;'>olive oil</span>",1,0
"371","mayonnaise","Anylist",NA,"ingredient","ingredient","Vegetarian","<span style='color: #458B00;'>canola oil</span>, <span style='color: #458B00;'>egg</span>, <span style='color: #458B00;'>lemon</span>",1,0
"372","tahini","Anylist",NA,"ingredient","ingredient","Vegan","<span style='color: #458B00;'>sesame seeds</span>, <span style='color: #458B00;'>olive oil</span>",1,0
"373","salsa verde","Anylist",NA,"ingredient","ingredient","Vegan","<span style='color: #CD2626;'>tomatillo</span>, <span style='color: #458B00;'>white onion</span>, <span style='color: #458B00;'>cilantro</span>, <span style='color: #458B00;'>garlic</span>, <span style='color: #CD2626;'>jalapeno</span> or <span style='color: #458B00;'>vegetable oil</span>",5,2
"374","vinaigrette","Noggin",NA,"ingredient","ingredient","Vegan","<span style='color: #458B00;'>lemon</span> or <span style='color: #458B00;'>red wine vinegar</span>, <span style='color: #458B00;'>olive oil</span>, <span style='color: #458B00;'>dijon mustard</span>",1,0
"375","aioli","Anylist",NA,"ingredient","ingredient","Vegetarian","<span style='color: #458B00;'>canola oil</span>, <span style='color: #458B00;'>egg</span>, <span style='color: #458B00;'>garlic</span>, <span style='color: #458B00;'>lemon</span>",1,0
"376","tartar sauce","Anylist",NA,"ingredient","ingredient","Vegan","<span style='color: #458B00;'>mayonnaise</span>, <span style='color: #458B00;'>pickle</span>, <span style='color: #458B00;'>shallot</span>, <span style='color: #458B00;'>capers</span>, <span style='color: #CD2626;'>parsley</span>, <span style='color: #458B00;'>lemon</span>, <span style='color: #458B00;'>dijon mustard</span>",5,1
"377","teriyaki sauce","Anylist",NA,"ingredient","ingredient","Vegan","<span style='color: #458B00;'>soy sauce</span>, <span style='color: #458B00;'>mirin</span>, <span style='color: #458B00;'>sake</span>, <span style='color: #458B00;'>dark brown sugar</span>",1,0
